[device] mps 사용 (torch 2.4.1, batch=32)
[ok] aoRjg63uRww.003.mp4 top=Neutral(0.26) confidence=0.750 tension=0.250 person_id=aoRjg63uRww
[ok] aoRjg63uRww.004.mp4 top=Happiness(0.35) confidence=0.802 tension=0.198 person_id=aoRjg63uRww
[ok] aptKaxP81xA.000.mp4 top=Neutral(0.32) confidence=0.692 tension=0.308 person_id=aptKaxP81xA
[ok] aptKaxP81xA.002.mp4 top=Neutral(0.42) confidence=0.738 tension=0.262 person_id=aptKaxP81xA
[ok] aptKaxP81xA.004.mp4 top=Neutral(0.33) confidence=0.690 tension=0.310 person_id=aptKaxP81xA
[ok] aqA6oI5L1RQ.005.mp4 top=Anger(0.23) confidence=0.741 tension=0.259 person_id=aqA6oI5L1RQ
[ok] aqK-wcGILjw.000.mp4 top=Neutral(0.43) confidence=0.785 tension=0.215 person_id=aqK-wcGILjw
[ok] aqd4_4ga1fQ.000.mp4 top=Anger(0.27) confidence=0.691 tension=0.309 person_id=aqd4_4ga1fQ
[ok] aqd4_4ga1fQ.001.mp4 top=Surprise(0.30) confidence=0.674 tension=0.326 person_id=aqd4_4ga1fQ
[ok] aqd4_4ga1fQ.003.mp4 top=Surprise(0.26) confidence=0.681 tension=0.319 person_id=aqd4_4ga1fQ
[ok] aqd4_4ga1fQ.004.mp4 top=Surprise(0.31) confidence=0.664 tension=0.336 person_id=aqd4_4ga1fQ
[ok] ask-ZFRztf8.001.mp4 top=Neutral(0.26) confidence=0.689 tension=0.311 person_id=ask-ZFRztf8
[ok] ask-ZFRztf8.002.mp4 top=Neutral(0.29) confidence=0.693 tension=0.307 person_id=ask-ZFRztf8
[ok] ask-ZFRztf8.005.mp4 top=Neutral(0.32) confidence=0.698 tension=0.302 person_id=ask-ZFRztf8
[ok] atH8mnvu-sE.005.mp4 top=Surprise(0.20) confidence=0.715 tension=0.286 person_id=atH8mnvu-sE
[ok] atdhaGEh_0c.000.mp4 top=Neutral(0.29) confidence=0.758 tension=0.242 person_id=atdhaGEh_0c
[ok] auhe41Tf50M.003.mp4 top=Neutral(0.32) confidence=0.747 tension=0.253 person_id=auhe41Tf50M
[ok] ax1Fck6zMzk.003.mp4 top=Neutral(0.28) confidence=0.736 tension=0.264 person_id=ax1Fck6zMzk
[ok] ax8wm9K41og.000.mp4 top=Happiness(0.22) confidence=0.722 tension=0.278 person_id=ax8wm9K41og
[ok] ay4cdKr1I0o.000.mp4 top=Neutral(0.29) confidence=0.737 tension=0.263 person_id=ay4cdKr1I0o
[ok] ay4cdKr1I0o.001.mp4 top=Neutral(0.32) confidence=0.685 tension=0.315 person_id=ay4cdKr1I0o
[ok] b-qfeGqPd04.000.mp4 top=Neutral(0.32) confidence=0.676 tension=0.324 person_id=b-qfeGqPd04
[ok] b-qfeGqPd04.001.mp4 top=Neutral(0.40) confidence=0.727 tension=0.273 person_id=b-qfeGqPd04
[ok] b-qfeGqPd04.005.mp4 top=Neutral(0.38) confidence=0.705 tension=0.295 person_id=b-qfeGqPd04
[ok] b26ZykbKSzY.005.mp4 top=Neutral(0.31) confidence=0.831 tension=0.169 person_id=b26ZykbKSzY
[ok] b2Y41GrCrPs.000.mp4 top=Surprise(0.28) confidence=0.765 tension=0.235 person_id=b2Y41GrCrPs
[ok] b2Y41GrCrPs.001.mp4 top=Happiness(0.45) confidence=0.846 tension=0.154 person_id=b2Y41GrCrPs
[ok] b2Y41GrCrPs.003.mp4 top=Neutral(0.25) confidence=0.744 tension=0.256 person_id=b2Y41GrCrPs
[ok] b39BQbVhOAg.001.mp4 top=Happiness(0.41) confidence=0.841 tension=0.159 person_id=b39BQbVhOAg
[ok] b39BQbVhOAg.002.mp4 top=Happiness(0.34) confidence=0.811 tension=0.189 person_id=b39BQbVhOAg
[ok] b39BQbVhOAg.003.mp4 top=Happiness(0.31) confidence=0.795 tension=0.205 person_id=b39BQbVhOAg
[ok] b39BQbVhOAg.004.mp4 top=Happiness(0.39) confidence=0.828 tension=0.173 person_id=b39BQbVhOAg
[ok] b39BQbVhOAg.005.mp4 top=Happiness(0.71) confidence=0.916 tension=0.084 person_id=b39BQbVhOAg
[ok] b69IYs1G1zc.000.mp4 top=Fear(0.35) confidence=0.640 tension=0.360 person_id=b69IYs1G1zc
[ok] b69IYs1G1zc.002.mp4 top=Surprise(0.28) confidence=0.679 tension=0.321 person_id=b69IYs1G1zc
[ok] b69IYs1G1zc.003.mp4 top=Surprise(0.33) confidence=0.677 tension=0.323 person_id=b69IYs1G1zc
[ok] b6eoqD1J_qU.002.mp4 top=Neutral(0.31) confidence=0.782 tension=0.218 person_id=b6eoqD1J_qU
[ok] b6eoqD1J_qU.003.mp4 top=Happiness(0.25) confidence=0.762 tension=0.238 person_id=b6eoqD1J_qU
[ok] b6eoqD1J_qU.004.mp4 top=Neutral(0.33) confidence=0.690 tension=0.310 person_id=b6eoqD1J_qU
[ok] b6eoqD1J_qU.005.mp4 top=Neutral(0.27) confidence=0.666 tension=0.333 person_id=b6eoqD1J_qU
[ok] b8GPFr11adA.001.mp4 top=Neutral(0.27) confidence=0.789 tension=0.211 person_id=b8GPFr11adA
[ok] b8GPFr11adA.002.mp4 top=Happiness(0.38) confidence=0.825 tension=0.175 person_id=b8GPFr11adA
[ok] b8GPFr11adA.004.mp4 top=Neutral(0.38) confidence=0.732 tension=0.268 person_id=b8GPFr11adA
[ok] b8GPFr11adA.005.mp4 top=Neutral(0.31) confidence=0.709 tension=0.291 person_id=b8GPFr11adA
[ok] bAxlTgobVHE.000.mp4 top=Anger(0.21) confidence=0.682 tension=0.318 person_id=bAxlTgobVHE
[ok] bAxlTgobVHE.001.mp4 top=Happiness(0.45) confidence=0.844 tension=0.156 person_id=bAxlTgobVHE
[ok] bAxlTgobVHE.002.mp4 top=Happiness(0.55) confidence=0.862 tension=0.138 person_id=bAxlTgobVHE
[ok] bBqZyG-9ksM.005.mp4 top=Happiness(0.76) confidence=0.929 tension=0.071 person_id=bBqZyG-9ksM
[ok] bDjqDn6susQ.000.mp4 top=Happiness(0.28) confidence=0.777 tension=0.223 person_id=bDjqDn6susQ
[ok] bEXDNfLBy1I.002.mp4 top=Neutral(0.37) confidence=0.745 tension=0.255 person_id=bEXDNfLBy1I
[ok] bEXDNfLBy1I.003.mp4 top=Neutral(0.39) confidence=0.733 tension=0.267 person_id=bEXDNfLBy1I
[ok] bEXDNfLBy1I.004.mp4 top=Neutral(0.32) confidence=0.720 tension=0.280 person_id=bEXDNfLBy1I
[ok] bFwtVtZodIg.002.mp4 top=Neutral(0.35) confidence=0.740 tension=0.260 person_id=bFwtVtZodIg
[ok] bFwtVtZodIg.004.mp4 top=Neutral(0.25) confidence=0.740 tension=0.260 person_id=bFwtVtZodIg
[ok] bGLwxQ1lonQ.005.mp4 top=Neutral(0.25) confidence=0.707 tension=0.293 person_id=bGLwxQ1lonQ
[ok] bJktioZ5Yxk.002.mp4 top=Anger(0.30) confidence=0.706 tension=0.294 person_id=bJktioZ5Yxk
[ok] bJktioZ5Yxk.003.mp4 top=Anger(0.28) confidence=0.738 tension=0.262 person_id=bJktioZ5Yxk
[ok] bJktioZ5Yxk.004.mp4 top=Neutral(0.27) confidence=0.726 tension=0.274 person_id=bJktioZ5Yxk
[ok] bLOSPQ8MAC8.001.mp4 top=Neutral(0.25) confidence=0.655 tension=0.345 person_id=bLOSPQ8MAC8
[ok] bLOSPQ8MAC8.004.mp4 top=Neutral(0.22) confidence=0.652 tension=0.348 person_id=bLOSPQ8MAC8
[ok] bLrrDM1Opu0.001.mp4 top=Surprise(0.30) confidence=0.766 tension=0.234 person_id=bLrrDM1Opu0
[ok] bLrrDM1Opu0.003.mp4 top=Surprise(0.29) confidence=0.744 tension=0.256 person_id=bLrrDM1Opu0
[ok] bMY2DaFFwzU.000.mp4 top=Neutral(0.27) confidence=0.762 tension=0.238 person_id=bMY2DaFFwzU
[ok] bMY2DaFFwzU.001.mp4 top=Neutral(0.42) confidence=0.757 tension=0.243 person_id=bMY2DaFFwzU
[ok] bMY2DaFFwzU.003.mp4 top=Neutral(0.38) confidence=0.777 tension=0.223 person_id=bMY2DaFFwzU
[ok] bMY2DaFFwzU.004.mp4 top=Neutral(0.34) confidence=0.766 tension=0.234 person_id=bMY2DaFFwzU
[ok] bMY2DaFFwzU.005.mp4 top=Neutral(0.35) confidence=0.733 tension=0.267 person_id=bMY2DaFFwzU
[ok] bN2IM-rqZlc.002.mp4 top=Neutral(0.41) confidence=0.729 tension=0.271 person_id=bN2IM-rqZlc
[ok] bRoIrXBO9DU.000.mp4 top=Disgust(0.32) confidence=0.610 tension=0.391 person_id=bRoIrXBO9DU
[ok] bRoIrXBO9DU.005.mp4 top=Fear(0.32) confidence=0.645 tension=0.355 person_id=bRoIrXBO9DU
[ok] bSeTNdOtK7I.000.mp4 top=Happiness(0.41) confidence=0.822 tension=0.178 person_id=bSeTNdOtK7I
[ok] bSeTNdOtK7I.004.mp4 top=Happiness(0.63) confidence=0.873 tension=0.127 person_id=bSeTNdOtK7I
[ok] bTLTLzXehPE.003.mp4 top=Happiness(0.73) confidence=0.910 tension=0.090 person_id=bTLTLzXehPE
[ok] bYXRyimxh7A.000.mp4 top=Neutral(0.22) confidence=0.744 tension=0.256 person_id=bYXRyimxh7A
[ok] bYXRyimxh7A.002.mp4 top=Happiness(0.42) confidence=0.823 tension=0.177 person_id=bYXRyimxh7A
[ok] bYXRyimxh7A.003.mp4 top=Happiness(0.32) confidence=0.796 tension=0.204 person_id=bYXRyimxh7A
[ok] bYXRyimxh7A.004.mp4 top=Sadness(0.19) confidence=0.693 tension=0.308 person_id=bYXRyimxh7A
[ok] bZAKBS9q0ZI.002.mp4 top=Anger(0.26) confidence=0.696 tension=0.304 person_id=bZAKBS9q0ZI
[ok] bZAKBS9q0ZI.004.mp4 top=Anger(0.32) confidence=0.703 tension=0.297 person_id=bZAKBS9q0ZI
[ok] bZoN9xp9vgs.001.mp4 top=Happiness(0.35) confidence=0.823 tension=0.177 person_id=bZoN9xp9vgs
[ok] bcRPLKygrNk.000.mp4 top=Sadness(0.29) confidence=0.628 tension=0.372 person_id=bcRPLKygrNk
[ok] bcRPLKygrNk.001.mp4 top=Sadness(0.36) confidence=0.642 tension=0.358 person_id=bcRPLKygrNk
[ok] bcRPLKygrNk.003.mp4 top=Sadness(0.30) confidence=0.616 tension=0.384 person_id=bcRPLKygrNk
[ok] bcx6xr9Ja-8.001.mp4 top=Neutral(0.31) confidence=0.764 tension=0.236 person_id=bcx6xr9Ja-8
[ok] bcx6xr9Ja-8.004.mp4 top=Neutral(0.35) confidence=0.713 tension=0.287 person_id=bcx6xr9Ja-8
[ok] bcx6xr9Ja-8.005.mp4 top=Neutral(0.25) confidence=0.693 tension=0.307 person_id=bcx6xr9Ja-8
[ok] be0DQawtVkE.000.mp4 top=Happiness(0.27) confidence=0.775 tension=0.225 person_id=be0DQawtVkE
[ok] be0DQawtVkE.001.mp4 top=Neutral(0.23) confidence=0.738 tension=0.262 person_id=be0DQawtVkE
[ok] be0DQawtVkE.003.mp4 top=Happiness(0.28) confidence=0.795 tension=0.205 person_id=be0DQawtVkE
[ok] be0DQawtVkE.004.mp4 top=Sadness(0.22) confidence=0.694 tension=0.306 person_id=be0DQawtVkE
[ok] bej-DbxTkWA.000.mp4 top=Neutral(0.33) confidence=0.763 tension=0.237 person_id=bej-DbxTkWA
[ok] bej-DbxTkWA.003.mp4 top=Neutral(0.35) confidence=0.746 tension=0.254 person_id=bej-DbxTkWA
[ok] bkzgccBFztM.000.mp4 top=Anger(0.26) confidence=0.724 tension=0.277 person_id=bkzgccBFztM
[ok] bkzgccBFztM.001.mp4 top=Happiness(0.38) confidence=0.802 tension=0.198 person_id=bkzgccBFztM
[ok] bkzgccBFztM.003.mp4 top=Happiness(0.26) confidence=0.765 tension=0.235 person_id=bkzgccBFztM
[ok] blAjqQ0ja8Q.003.mp4 top=Neutral(0.24) confidence=0.677 tension=0.323 person_id=blAjqQ0ja8Q
[ok] blAjqQ0ja8Q.005.mp4 top=Neutral(0.23) confidence=0.663 tension=0.337 person_id=blAjqQ0ja8Q
[ok] bmj4khBLUOs.001.mp4 top=Happiness(0.30) confidence=0.796 tension=0.204 person_id=bmj4khBLUOs
[ok] bnM9Ow52x3o.001.mp4 top=Surprise(0.23) confidence=0.773 tension=0.227 person_id=bnM9Ow52x3o
[ok] bnM9Ow52x3o.005.mp4 top=Happiness(0.35) confidence=0.815 tension=0.186 person_id=bnM9Ow52x3o
[ok] bnoPmV0_aIc.000.mp4 top=Surprise(0.20) confidence=0.686 tension=0.314 person_id=bnoPmV0_aIc
[ok] bnoPmV0_aIc.002.mp4 top=Disgust(0.23) confidence=0.668 tension=0.332 person_id=bnoPmV0_aIc
[ok] bnoPmV0_aIc.004.mp4 top=Surprise(0.23) confidence=0.710 tension=0.290 person_id=bnoPmV0_aIc
[ok] bt-ev53zZWE.001.mp4 top=Neutral(0.24) confidence=0.700 tension=0.300 person_id=bt-ev53zZWE
[ok] bt-ev53zZWE.004.mp4 top=Neutral(0.32) confidence=0.731 tension=0.269 person_id=bt-ev53zZWE
[ok] btcCanysQsw.000.mp4 top=Neutral(0.35) confidence=0.723 tension=0.278 person_id=btcCanysQsw
[ok] btcCanysQsw.001.mp4 top=Neutral(0.37) confidence=0.702 tension=0.298 person_id=btcCanysQsw
[ok] btcCanysQsw.003.mp4 top=Neutral(0.36) confidence=0.707 tension=0.293 person_id=btcCanysQsw
[ok] btcCanysQsw.004.mp4 top=Neutral(0.31) confidence=0.686 tension=0.314 person_id=btcCanysQsw
[ok] btcCanysQsw.005.mp4 top=Neutral(0.40) confidence=0.705 tension=0.295 person_id=btcCanysQsw
[ok] bviHajVIie0.005.mp4 top=Happiness(0.33) confidence=0.787 tension=0.212 person_id=bviHajVIie0
[ok] bzFTA6kGyA8.002.mp4 top=Neutral(0.29) confidence=0.761 tension=0.239 person_id=bzFTA6kGyA8
[ok] bzIxJ-gtvUw.005.mp4 top=Neutral(0.31) confidence=0.732 tension=0.268 person_id=bzIxJ-gtvUw
[ok] bzaOB8BoWPU.000.mp4 top=Neutral(0.34) confidence=0.801 tension=0.199 person_id=bzaOB8BoWPU
[ok] bzaOB8BoWPU.002.mp4 top=Neutral(0.38) confidence=0.776 tension=0.224 person_id=bzaOB8BoWPU
[ok] bzaOB8BoWPU.003.mp4 top=Neutral(0.37) confidence=0.783 tension=0.217 person_id=bzaOB8BoWPU
[ok] bzaOB8BoWPU.005.mp4 top=Neutral(0.29) confidence=0.746 tension=0.254 person_id=bzaOB8BoWPU
[ok] c-c6xhtIq84.004.mp4 top=Neutral(0.27) confidence=0.788 tension=0.212 person_id=c-c6xhtIq84
[ok] c2LeNguVNrI.002.mp4 top=Neutral(0.29) confidence=0.681 tension=0.319 person_id=c2LeNguVNrI
[ok] c2LeNguVNrI.003.mp4 top=Neutral(0.25) confidence=0.741 tension=0.259 person_id=c2LeNguVNrI
[ok] c3SQSM9OIsA.001.mp4 top=Anger(0.30) confidence=0.683 tension=0.317 person_id=c3SQSM9OIsA
[ok] c3SQSM9OIsA.005.mp4 top=Anger(0.31) confidence=0.683 tension=0.317 person_id=c3SQSM9OIsA
[ok] c3esnCQDoKc.003.mp4 top=Neutral(0.26) confidence=0.699 tension=0.301 person_id=c3esnCQDoKc
[ok] c3esnCQDoKc.004.mp4 top=Fear(0.27) confidence=0.661 tension=0.339 person_id=c3esnCQDoKc
[ok] c4XnKouozXU.000.mp4 top=Sadness(0.25) confidence=0.684 tension=0.316 person_id=c4XnKouozXU
[ok] c4XnKouozXU.001.mp4 top=Sadness(0.30) confidence=0.671 tension=0.328 person_id=c4XnKouozXU
[ok] c4XnKouozXU.003.mp4 top=Sadness(0.30) confidence=0.674 tension=0.326 person_id=c4XnKouozXU
[ok] c4XnKouozXU.004.mp4 top=Neutral(0.29) confidence=0.682 tension=0.318 person_id=c4XnKouozXU
[ok] c4YxfATgYkw.002.mp4 top=Happiness(0.22) confidence=0.755 tension=0.245 person_id=c4YxfATgYkw
[ok] c5ZnKbaNCE8.000.mp4 top=Neutral(0.41) confidence=0.710 tension=0.290 person_id=c5ZnKbaNCE8
[ok] c5ZnKbaNCE8.003.mp4 top=Neutral(0.34) confidence=0.670 tension=0.330 person_id=c5ZnKbaNCE8
[ok] c5ZnKbaNCE8.005.mp4 top=Sadness(0.33) confidence=0.659 tension=0.341 person_id=c5ZnKbaNCE8
[ok] c672aEuUa-g.002.mp4 top=Neutral(0.29) confidence=0.786 tension=0.214 person_id=c672aEuUa-g
[ok] c672aEuUa-g.004.mp4 top=Happiness(0.35) confidence=0.814 tension=0.186 person_id=c672aEuUa-g
[ok] c7tczvW3_dQ.000.mp4 top=Neutral(0.26) confidence=0.683 tension=0.317 person_id=c7tczvW3_dQ
[ok] c7tczvW3_dQ.002.mp4 top=Surprise(0.24) confidence=0.696 tension=0.304 person_id=c7tczvW3_dQ
[ok] c7tczvW3_dQ.005.mp4 top=Neutral(0.25) confidence=0.650 tension=0.350 person_id=c7tczvW3_dQ
[ok] cA43Gfcg0QA.000.mp4 top=Neutral(0.17) confidence=0.695 tension=0.305 person_id=cA43Gfcg0QA
[ok] cA43Gfcg0QA.001.mp4 top=Neutral(0.21) confidence=0.708 tension=0.292 person_id=cA43Gfcg0QA
[ok] cA43Gfcg0QA.003.mp4 top=Neutral(0.19) confidence=0.692 tension=0.308 person_id=cA43Gfcg0QA
[ok] cA43Gfcg0QA.004.mp4 top=Disgust(0.27) confidence=0.632 tension=0.368 person_id=cA43Gfcg0QA
[ok] cBR5cDwwdno.001.mp4 top=Surprise(0.25) confidence=0.704 tension=0.296 person_id=cBR5cDwwdno
[ok] cBR5cDwwdno.003.mp4 top=Surprise(0.29) confidence=0.702 tension=0.298 person_id=cBR5cDwwdno
[ok] cBR5cDwwdno.004.mp4 top=Surprise(0.27) confidence=0.719 tension=0.281 person_id=cBR5cDwwdno
[ok] cBR5cDwwdno.005.mp4 top=Surprise(0.23) confidence=0.659 tension=0.341 person_id=cBR5cDwwdno
[ok] cFGjJg-2zOk.000.mp4 top=Surprise(0.31) confidence=0.720 tension=0.280 person_id=cFGjJg-2zOk
[ok] cFGjJg-2zOk.001.mp4 top=Surprise(0.21) confidence=0.719 tension=0.281 person_id=cFGjJg-2zOk
[ok] cFGjJg-2zOk.002.mp4 top=Surprise(0.21) confidence=0.678 tension=0.322 person_id=cFGjJg-2zOk
[ok] cFGjJg-2zOk.003.mp4 top=Surprise(0.23) confidence=0.703 tension=0.297 person_id=cFGjJg-2zOk
[ok] cFGjJg-2zOk.005.mp4 top=Surprise(0.23) confidence=0.703 tension=0.298 person_id=cFGjJg-2zOk
[ok] cLaZxEf1nE4.001.mp4 top=Happiness(0.68) confidence=0.903 tension=0.097 person_id=cLaZxEf1nE4
[ok] cLaZxEf1nE4.002.mp4 top=Happiness(0.41) confidence=0.816 tension=0.184 person_id=cLaZxEf1nE4
[ok] cLaZxEf1nE4.003.mp4 top=Happiness(0.41) confidence=0.806 tension=0.194 person_id=cLaZxEf1nE4
[ok] cNXnowQb7rs.002.mp4 top=Fear(0.29) confidence=0.653 tension=0.347 person_id=cNXnowQb7rs
[ok] cNXnowQb7rs.003.mp4 top=Fear(0.30) confidence=0.671 tension=0.329 person_id=cNXnowQb7rs
[ok] cNXnowQb7rs.004.mp4 top=Fear(0.30) confidence=0.655 tension=0.345 person_id=cNXnowQb7rs
[ok] cNXnowQb7rs.005.mp4 top=Fear(0.27) confidence=0.661 tension=0.339 person_id=cNXnowQb7rs
[ok] cOirMOCpdo8.000.mp4 top=Sadness(0.21) confidence=0.670 tension=0.330 person_id=cOirMOCpdo8
[ok] cOirMOCpdo8.001.mp4 top=Sadness(0.23) confidence=0.686 tension=0.314 person_id=cOirMOCpdo8
[ok] cOirMOCpdo8.003.mp4 top=Neutral(0.21) confidence=0.712 tension=0.288 person_id=cOirMOCpdo8
[ok] cOirMOCpdo8.005.mp4 top=Sadness(0.24) confidence=0.651 tension=0.349 person_id=cOirMOCpdo8
[ok] cOo5N1qblyw.003.mp4 top=Neutral(0.33) confidence=0.666 tension=0.334 person_id=cOo5N1qblyw
[ok] cOossY5pTrU.001.mp4 top=Surprise(0.27) confidence=0.703 tension=0.297 person_id=cOossY5pTrU
[ok] cOossY5pTrU.002.mp4 top=Happiness(0.29) confidence=0.754 tension=0.246 person_id=cOossY5pTrU
[ok] cOossY5pTrU.003.mp4 top=Surprise(0.26) confidence=0.720 tension=0.280 person_id=cOossY5pTrU
[ok] cP_dSXql7z8.000.mp4 top=Fear(0.40) confidence=0.620 tension=0.380 person_id=cP_dSXql7z8
[ok] cP_dSXql7z8.001.mp4 top=Surprise(0.32) confidence=0.682 tension=0.318 person_id=cP_dSXql7z8
[ok] cP_dSXql7z8.002.mp4 top=Fear(0.45) confidence=0.585 tension=0.415 person_id=cP_dSXql7z8
[ok] cP_dSXql7z8.003.mp4 top=Fear(0.45) confidence=0.599 tension=0.401 person_id=cP_dSXql7z8
[ok] cP_dSXql7z8.004.mp4 top=Fear(0.52) confidence=0.573 tension=0.427 person_id=cP_dSXql7z8
[ok] cP_dSXql7z8.005.mp4 top=Fear(0.41) confidence=0.596 tension=0.404 person_id=cP_dSXql7z8
[ok] cQRFb-xa4Vc.002.mp4 top=Neutral(0.19) confidence=0.681 tension=0.319 person_id=cQRFb-xa4Vc
[ok] cQRFb-xa4Vc.005.mp4 top=Neutral(0.28) confidence=0.688 tension=0.312 person_id=cQRFb-xa4Vc
[ok] cRDYrvxRJ6U.001.mp4 top=Happiness(0.32) confidence=0.734 tension=0.266 person_id=cRDYrvxRJ6U
[ok] cRg95950rAg.001.mp4 top=Happiness(0.28) confidence=0.781 tension=0.219 person_id=cRg95950rAg
[ok] cSyVbIYfwxA.004.mp4 top=Happiness(0.33) confidence=0.781 tension=0.219 person_id=cSyVbIYfwxA
[ok] cT3oyHhUznw.003.mp4 top=Disgust(0.19) confidence=0.652 tension=0.348 person_id=cT3oyHhUznw
[ok] cT3oyHhUznw.004.mp4 top=Sadness(0.18) confidence=0.642 tension=0.358 person_id=cT3oyHhUznw
[ok] cTbfp7nkX8c.000.mp4 top=Surprise(0.28) confidence=0.713 tension=0.287 person_id=cTbfp7nkX8c
[ok] cTbfp7nkX8c.002.mp4 top=Surprise(0.26) confidence=0.732 tension=0.268 person_id=cTbfp7nkX8c
[ok] cTbfp7nkX8c.005.mp4 top=Surprise(0.25) confidence=0.722 tension=0.278 person_id=cTbfp7nkX8c
[ok] cWZudzeJVXg.000.mp4 top=Happiness(0.68) confidence=0.899 tension=0.101 person_id=cWZudzeJVXg
[ok] cWZudzeJVXg.002.mp4 top=Happiness(0.27) confidence=0.776 tension=0.224 person_id=cWZudzeJVXg
[ok] cWZudzeJVXg.003.mp4 top=Happiness(0.24) confidence=0.760 tension=0.240 person_id=cWZudzeJVXg
[ok] cWZudzeJVXg.004.mp4 top=Happiness(0.43) confidence=0.832 tension=0.168 person_id=cWZudzeJVXg
[ok] cY3nHc5fDYE.000.mp4 top=Happiness(0.40) confidence=0.816 tension=0.184 person_id=cY3nHc5fDYE
[ok] cY3nHc5fDYE.003.mp4 top=Neutral(0.22) confidence=0.746 tension=0.254 person_id=cY3nHc5fDYE
[ok] cZ6xhB5yhfY.001.mp4 top=Neutral(0.23) confidence=0.709 tension=0.292 person_id=cZ6xhB5yhfY
[ok] c_pyBvsSlCY.004.mp4 top=Surprise(0.27) confidence=0.723 tension=0.277 person_id=c_pyBvsSlCY
[ok] cdtZKwM5NIM.004.mp4 top=Neutral(0.26) confidence=0.789 tension=0.211 person_id=cdtZKwM5NIM
[ok] ce7t2PgzMGw.000.mp4 top=Anger(0.27) confidence=0.666 tension=0.334 person_id=ce7t2PgzMGw
[ok] cgGCyBMdGrA.001.mp4 top=Fear(0.23) confidence=0.596 tension=0.404 person_id=cgGCyBMdGrA
[ok] cgGCyBMdGrA.003.mp4 top=Fear(0.23) confidence=0.596 tension=0.405 person_id=cgGCyBMdGrA
[ok] cgT-3CHBmKs.000.mp4 top=Happiness(0.32) confidence=0.812 tension=0.188 person_id=cgT-3CHBmKs
[ok] cgT-3CHBmKs.003.mp4 top=Neutral(0.35) confidence=0.797 tension=0.203 person_id=cgT-3CHBmKs
[ok] cgT-3CHBmKs.004.mp4 top=Neutral(0.32) confidence=0.794 tension=0.206 person_id=cgT-3CHBmKs
[ok] cgT-3CHBmKs.005.mp4 top=Happiness(0.41) confidence=0.840 tension=0.160 person_id=cgT-3CHBmKs
[ok] cgp1OzTOq1o.000.mp4 top=Neutral(0.28) confidence=0.770 tension=0.229 person_id=cgp1OzTOq1o
[ok] cgp1OzTOq1o.002.mp4 top=Happiness(0.37) confidence=0.828 tension=0.172 person_id=cgp1OzTOq1o
[ok] cgp1OzTOq1o.004.mp4 top=Happiness(0.25) confidence=0.786 tension=0.214 person_id=cgp1OzTOq1o
[ok] cgp1OzTOq1o.005.mp4 top=Happiness(0.28) confidence=0.815 tension=0.185 person_id=cgp1OzTOq1o
[ok] ch2BcBv4SdQ.002.mp4 top=Happiness(0.33) confidence=0.791 tension=0.209 person_id=ch2BcBv4SdQ
[ok] ciWUq6iQTIE.000.mp4 top=Sadness(0.29) confidence=0.687 tension=0.313 person_id=ciWUq6iQTIE
[ok] ciWUq6iQTIE.002.mp4 top=Sadness(0.33) confidence=0.647 tension=0.353 person_id=ciWUq6iQTIE
[ok] cjbh1lfr43c.005.mp4 top=Neutral(0.38) confidence=0.718 tension=0.282 person_id=cjbh1lfr43c
[ok] clMg72MI8rw.004.mp4 top=Neutral(0.31) confidence=0.803 tension=0.197 person_id=clMg72MI8rw
[ok] cnsvc0alWOA.000.mp4 top=Happiness(0.41) confidence=0.820 tension=0.180 person_id=cnsvc0alWOA
[ok] cnsvc0alWOA.004.mp4 top=Surprise(0.42) confidence=0.768 tension=0.232 person_id=cnsvc0alWOA
[ok] cpzY1b6wJqs.002.mp4 top=Happiness(0.28) confidence=0.783 tension=0.217 person_id=cpzY1b6wJqs
[ok] cuyIFvYNLFE.000.mp4 top=Neutral(0.29) confidence=0.798 tension=0.202 person_id=cuyIFvYNLFE
[ok] cvHqtadNJDo.000.mp4 top=Sadness(0.31) confidence=0.676 tension=0.323 person_id=cvHqtadNJDo
[ok] cvHqtadNJDo.004.mp4 top=Sadness(0.38) confidence=0.612 tension=0.388 person_id=cvHqtadNJDo
[ok] cvg03XGFjCk.001.mp4 top=Surprise(0.38) confidence=0.772 tension=0.228 person_id=cvg03XGFjCk
[ok] cvg03XGFjCk.002.mp4 top=Surprise(0.36) confidence=0.786 tension=0.214 person_id=cvg03XGFjCk
[ok] cvg03XGFjCk.004.mp4 top=Happiness(0.26) confidence=0.802 tension=0.198 person_id=cvg03XGFjCk
[ok] cvg03XGFjCk.005.mp4 top=Happiness(0.24) confidence=0.790 tension=0.209 person_id=cvg03XGFjCk
[ok] cx8IycWgMVs.003.mp4 top=Neutral(0.25) confidence=0.755 tension=0.245 person_id=cx8IycWgMVs
[ok] cx8IycWgMVs.005.mp4 top=Happiness(0.42) confidence=0.836 tension=0.164 person_id=cx8IycWgMVs
[ok] cxJ0u6r0-pU.000.mp4 top=Neutral(0.34) confidence=0.710 tension=0.290 person_id=cxJ0u6r0-pU
[ok] cxJ0u6r0-pU.001.mp4 top=Neutral(0.38) confidence=0.708 tension=0.292 person_id=cxJ0u6r0-pU
[ok] cxJ0u6r0-pU.002.mp4 top=Neutral(0.33) confidence=0.709 tension=0.291 person_id=cxJ0u6r0-pU
[ok] cxJ0u6r0-pU.003.mp4 top=Neutral(0.37) confidence=0.734 tension=0.266 person_id=cxJ0u6r0-pU
