clip_id,file_name,person_id,labeler_a,labeler_b,label_final,note
VPFrKx72gvo.002,VPFrKx72gvo.002.mp4,VPFrKx72gvo,,,0.7143,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.37, tension=0.286) - 사람 검수 전"
VQMizni7nY0.001,VQMizni7nY0.001.mp4,VQMizni7nY0,,,0.8082,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.29, tension=0.192) - 사람 검수 전"
VRjJxTqOJyo.001,VRjJxTqOJyo.001.mp4,VRjJxTqOJyo,,,0.8447,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.45, tension=0.155) - 사람 검수 전"
VRjJxTqOJyo.002,VRjJxTqOJyo.002.mp4,VRjJxTqOJyo,,,0.8268,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.46, tension=0.173) - 사람 검수 전"
VRjJxTqOJyo.004,VRjJxTqOJyo.004.mp4,VRjJxTqOJyo,,,0.8592,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.54, tension=0.141) - 사람 검수 전"
VTrqCDYHVqU.001,VTrqCDYHVqU.001.mp4,VTrqCDYHVqU,,,0.687,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.313) - 사람 검수 전"
VTrqCDYHVqU.002,VTrqCDYHVqU.002.mp4,VTrqCDYHVqU,,,0.6908,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.28, tension=0.309) - 사람 검수 전"
VTrqCDYHVqU.003,VTrqCDYHVqU.003.mp4,VTrqCDYHVqU,,,0.6693,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.33, tension=0.331) - 사람 검수 전"
VTv4BAYgJpk.001,VTv4BAYgJpk.001.mp4,VTv4BAYgJpk,,,0.7018,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.298) - 사람 검수 전"
VTv4BAYgJpk.002,VTv4BAYgJpk.002.mp4,VTv4BAYgJpk,,,0.688,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.32, tension=0.312) - 사람 검수 전"
VTv4BAYgJpk.003,VTv4BAYgJpk.003.mp4,VTv4BAYgJpk,,,0.7193,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.38, tension=0.281) - 사람 검수 전"
VTv4BAYgJpk.005,VTv4BAYgJpk.005.mp4,VTv4BAYgJpk,,,0.7073,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.293) - 사람 검수 전"
VUGWfw5PVLY.000,VUGWfw5PVLY.000.mp4,VUGWfw5PVLY,,,0.7928,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.35, tension=0.207) - 사람 검수 전"
VUGWfw5PVLY.002,VUGWfw5PVLY.002.mp4,VUGWfw5PVLY,,,0.7731,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.31, tension=0.227) - 사람 검수 전"
VUgKH9DIs-8.000,VUgKH9DIs-8.000.mp4,VUgKH9DIs-8,,,0.6631,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.24, tension=0.337) - 사람 검수 전"
VUgKH9DIs-8.001,VUgKH9DIs-8.001.mp4,VUgKH9DIs-8,,,0.6586,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.25, tension=0.341) - 사람 검수 전"
VUgKH9DIs-8.002,VUgKH9DIs-8.002.mp4,VUgKH9DIs-8,,,0.6683,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.28, tension=0.332) - 사람 검수 전"
VUgKH9DIs-8.003,VUgKH9DIs-8.003.mp4,VUgKH9DIs-8,,,0.6502,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.23, tension=0.350) - 사람 검수 전"
VUgKH9DIs-8.005,VUgKH9DIs-8.005.mp4,VUgKH9DIs-8,,,0.6656,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.334) - 사람 검수 전"
VZ6jhnbk-5g.001,VZ6jhnbk-5g.001.mp4,VZ6jhnbk-5g,,,0.8058,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.48, tension=0.194) - 사람 검수 전"
VZ6jhnbk-5g.002,VZ6jhnbk-5g.002.mp4,VZ6jhnbk-5g,,,0.8464,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.58, tension=0.154) - 사람 검수 전"
VZ6jhnbk-5g.003,VZ6jhnbk-5g.003.mp4,VZ6jhnbk-5g,,,0.829,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.53, tension=0.171) - 사람 검수 전"
VZ6jhnbk-5g.004,VZ6jhnbk-5g.004.mp4,VZ6jhnbk-5g,,,0.8859,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.68, tension=0.114) - 사람 검수 전"
VbiUhNAdzus.000,VbiUhNAdzus.000.mp4,VbiUhNAdzus,,,0.7477,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.252) - 사람 검수 전"
VbiUhNAdzus.002,VbiUhNAdzus.002.mp4,VbiUhNAdzus,,,0.755,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.28, tension=0.245) - 사람 검수 전"
Vd9biSOZ5CI.001,Vd9biSOZ5CI.001.mp4,Vd9biSOZ5CI,,,0.6535,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.33, tension=0.347) - 사람 검수 전"
Vd9biSOZ5CI.002,Vd9biSOZ5CI.002.mp4,Vd9biSOZ5CI,,,0.6967,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.303) - 사람 검수 전"
Vd9biSOZ5CI.003,Vd9biSOZ5CI.003.mp4,Vd9biSOZ5CI,,,0.7881,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.37, tension=0.212) - 사람 검수 전"
Vd9biSOZ5CI.004,Vd9biSOZ5CI.004.mp4,Vd9biSOZ5CI,,,0.7257,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.274) - 사람 검수 전"
VhHnmeRABJw.003,VhHnmeRABJw.003.mp4,VhHnmeRABJw,,,0.7261,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.26, tension=0.274) - 사람 검수 전"
VhHnmeRABJw.005,VhHnmeRABJw.005.mp4,VhHnmeRABJw,,,0.6946,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.21, tension=0.305) - 사람 검수 전"
Vimaz7NzPIg.001,Vimaz7NzPIg.001.mp4,Vimaz7NzPIg,,,0.6966,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.19, tension=0.303) - 사람 검수 전"
Vj-Cmtqv_qY.001,Vj-Cmtqv_qY.001.mp4,Vj-Cmtqv_qY,,,0.8189,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.41, tension=0.181) - 사람 검수 전"
VjYqagJ4xt8.001,VjYqagJ4xt8.001.mp4,VjYqagJ4xt8,,,0.7509,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.30, tension=0.249) - 사람 검수 전"
VjYqagJ4xt8.004,VjYqagJ4xt8.004.mp4,VjYqagJ4xt8,,,0.7626,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.28, tension=0.237) - 사람 검수 전"
Vk3scj5vhd4.004,Vk3scj5vhd4.004.mp4,Vk3scj5vhd4,,,0.6928,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.24, tension=0.307) - 사람 검수 전"
VmV8NIvVVkw.000,VmV8NIvVVkw.000.mp4,VmV8NIvVVkw,,,0.7902,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.30, tension=0.210) - 사람 검수 전"
VmXZ2jMWuvk.001,VmXZ2jMWuvk.001.mp4,VmXZ2jMWuvk,,,0.6554,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.27, tension=0.345) - 사람 검수 전"
VmXZ2jMWuvk.004,VmXZ2jMWuvk.004.mp4,VmXZ2jMWuvk,,,0.6613,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.27, tension=0.339) - 사람 검수 전"
VmyIItgMzpE.002,VmyIItgMzpE.002.mp4,VmyIItgMzpE,,,0.7765,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.26, tension=0.223) - 사람 검수 전"
VnUkBYQkJms.002,VnUkBYQkJms.002.mp4,VnUkBYQkJms,,,0.7498,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.23, tension=0.250) - 사람 검수 전"
VnUkBYQkJms.003,VnUkBYQkJms.003.mp4,VnUkBYQkJms,,,0.7567,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.243) - 사람 검수 전"
VnUkBYQkJms.004,VnUkBYQkJms.004.mp4,VnUkBYQkJms,,,0.7806,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.23, tension=0.219) - 사람 검수 전"
VnUkBYQkJms.005,VnUkBYQkJms.005.mp4,VnUkBYQkJms,,,0.7686,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.231) - 사람 검수 전"
VoPuhcQc_mg.000,VoPuhcQc_mg.000.mp4,VoPuhcQc_mg,,,0.7683,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.48, tension=0.232) - 사람 검수 전"
VoXh9utSIx8.000,VoXh9utSIx8.000.mp4,VoXh9utSIx8,,,0.8475,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.40, tension=0.152) - 사람 검수 전"
VsY6jAlvb9o.000,VsY6jAlvb9o.000.mp4,VsY6jAlvb9o,,,0.8853,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.62, tension=0.115) - 사람 검수 전"
VtYPH6UsVnU.000,VtYPH6UsVnU.000.mp4,VtYPH6UsVnU,,,0.7025,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.39, tension=0.297) - 사람 검수 전"
VtYPH6UsVnU.001,VtYPH6UsVnU.001.mp4,VtYPH6UsVnU,,,0.6915,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.33, tension=0.309) - 사람 검수 전"
VtYPH6UsVnU.002,VtYPH6UsVnU.002.mp4,VtYPH6UsVnU,,,0.6768,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.323) - 사람 검수 전"
VtYPH6UsVnU.003,VtYPH6UsVnU.003.mp4,VtYPH6UsVnU,,,0.7014,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.40, tension=0.299) - 사람 검수 전"
VtYPH6UsVnU.005,VtYPH6UsVnU.005.mp4,VtYPH6UsVnU,,,0.6465,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.25, tension=0.353) - 사람 검수 전"
VuS938tAv-0.003,VuS938tAv-0.003.mp4,VuS938tAv-0,,,0.8267,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.45, tension=0.173) - 사람 검수 전"
VuadgOz6T7s.000,VuadgOz6T7s.000.mp4,VuadgOz6T7s,,,0.6617,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.17, tension=0.338) - 사람 검수 전"
VuadgOz6T7s.001,VuadgOz6T7s.001.mp4,VuadgOz6T7s,,,0.7089,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.20, tension=0.291) - 사람 검수 전"
VuadgOz6T7s.002,VuadgOz6T7s.002.mp4,VuadgOz6T7s,,,0.642,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.24, tension=0.358) - 사람 검수 전"
VugKq4gOi50.000,VugKq4gOi50.000.mp4,VugKq4gOi50,,,0.6414,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.30, tension=0.359) - 사람 검수 전"
VugKq4gOi50.004,VugKq4gOi50.004.mp4,VugKq4gOi50,,,0.7353,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.27, tension=0.265) - 사람 검수 전"
VugKq4gOi50.005,VugKq4gOi50.005.mp4,VugKq4gOi50,,,0.6645,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.26, tension=0.336) - 사람 검수 전"
VvSk5m90xOs.000,VvSk5m90xOs.000.mp4,VvSk5m90xOs,,,0.7576,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.47, tension=0.242) - 사람 검수 전"
VvSk5m90xOs.002,VvSk5m90xOs.002.mp4,VvSk5m90xOs,,,0.7355,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.44, tension=0.265) - 사람 검수 전"
VvSk5m90xOs.003,VvSk5m90xOs.003.mp4,VvSk5m90xOs,,,0.679,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.36, tension=0.321) - 사람 검수 전"
VvVigAr4hZc.003,VvVigAr4hZc.003.mp4,VvVigAr4hZc,,,0.8033,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.42, tension=0.197) - 사람 검수 전"
VxtZDXM0cuQ.001,VxtZDXM0cuQ.001.mp4,VxtZDXM0cuQ,,,0.6022,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.32, tension=0.398) - 사람 검수 전"
VxtZDXM0cuQ.002,VxtZDXM0cuQ.002.mp4,VxtZDXM0cuQ,,,0.6258,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.29, tension=0.374) - 사람 검수 전"
VxtZDXM0cuQ.005,VxtZDXM0cuQ.005.mp4,VxtZDXM0cuQ,,,0.6436,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.20, tension=0.356) - 사람 검수 전"
Vy-Lr_iM5qo.000,Vy-Lr_iM5qo.000.mp4,Vy-Lr_iM5qo,,,0.9162,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.74, tension=0.084) - 사람 검수 전"
Vy-Lr_iM5qo.001,Vy-Lr_iM5qo.001.mp4,Vy-Lr_iM5qo,,,0.8638,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.58, tension=0.136) - 사람 검수 전"
Vy-Lr_iM5qo.003,Vy-Lr_iM5qo.003.mp4,Vy-Lr_iM5qo,,,0.8741,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.60, tension=0.126) - 사람 검수 전"
Vy-Lr_iM5qo.005,Vy-Lr_iM5qo.005.mp4,Vy-Lr_iM5qo,,,0.8902,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.64, tension=0.110) - 사람 검수 전"
Vyktsh14Kww.005,Vyktsh14Kww.005.mp4,Vyktsh14Kww,,,0.7794,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.30, tension=0.221) - 사람 검수 전"
W0Ay5uul8j0.001,W0Ay5uul8j0.001.mp4,W0Ay5uul8j0,,,0.7135,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.28, tension=0.286) - 사람 검수 전"
W0Ay5uul8j0.002,W0Ay5uul8j0.002.mp4,W0Ay5uul8j0,,,0.8617,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.51, tension=0.138) - 사람 검수 전"
W0FCCk0a0tg.001,W0FCCk0a0tg.001.mp4,W0FCCk0a0tg,,,0.6635,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.337) - 사람 검수 전"
W0FCCk0a0tg.003,W0FCCk0a0tg.003.mp4,W0FCCk0a0tg,,,0.6357,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.25, tension=0.364) - 사람 검수 전"
W0LRjSS9pVM.001,W0LRjSS9pVM.001.mp4,W0LRjSS9pVM,,,0.7667,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.39, tension=0.233) - 사람 검수 전"
W0LRjSS9pVM.004,W0LRjSS9pVM.004.mp4,W0LRjSS9pVM,,,0.7508,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.40, tension=0.249) - 사람 검수 전"
W2AB3UUyvwI.002,W2AB3UUyvwI.002.mp4,W2AB3UUyvwI,,,0.8317,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.57, tension=0.168) - 사람 검수 전"
W2AB3UUyvwI.003,W2AB3UUyvwI.003.mp4,W2AB3UUyvwI,,,0.9201,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.73, tension=0.080) - 사람 검수 전"
W2AB3UUyvwI.005,W2AB3UUyvwI.005.mp4,W2AB3UUyvwI,,,0.9012,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.68, tension=0.099) - 사람 검수 전"
W2asVll3OSU.001,W2asVll3OSU.001.mp4,W2asVll3OSU,,,0.6764,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.324) - 사람 검수 전"
W4tz3plvvKI.003,W4tz3plvvKI.003.mp4,W4tz3plvvKI,,,0.6806,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.28, tension=0.319) - 사람 검수 전"
W7BbL3NZvrU.001,W7BbL3NZvrU.001.mp4,W7BbL3NZvrU,,,0.7071,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.32, tension=0.293) - 사람 검수 전"
W7BbL3NZvrU.004,W7BbL3NZvrU.004.mp4,W7BbL3NZvrU,,,0.6823,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.33, tension=0.318) - 사람 검수 전"
W8NkAXNboT0.000,W8NkAXNboT0.000.mp4,W8NkAXNboT0,,,0.6783,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.24, tension=0.322) - 사람 검수 전"
W8NkAXNboT0.002,W8NkAXNboT0.002.mp4,W8NkAXNboT0,,,0.6618,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.22, tension=0.338) - 사람 검수 전"
WATt9OOVZh8.001,WATt9OOVZh8.001.mp4,WATt9OOVZh8,,,0.7209,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.22, tension=0.279) - 사람 검수 전"
WATt9OOVZh8.002,WATt9OOVZh8.002.mp4,WATt9OOVZh8,,,0.7778,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.35, tension=0.222) - 사람 검수 전"
WATt9OOVZh8.004,WATt9OOVZh8.004.mp4,WATt9OOVZh8,,,0.7751,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.32, tension=0.225) - 사람 검수 전"
WCLkd1Fek0w.001,WCLkd1Fek0w.001.mp4,WCLkd1Fek0w,,,0.6961,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.33, tension=0.304) - 사람 검수 전"
WD1WsbooU2w.001,WD1WsbooU2w.001.mp4,WD1WsbooU2w,,,0.7224,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.278) - 사람 검수 전"
WD1WsbooU2w.002,WD1WsbooU2w.002.mp4,WD1WsbooU2w,,,0.7233,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.37, tension=0.277) - 사람 검수 전"
WGP2HLnoma0.001,WGP2HLnoma0.001.mp4,WGP2HLnoma0,,,0.6927,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.39, tension=0.307) - 사람 검수 전"
WMp0lsXbOqM.002,WMp0lsXbOqM.002.mp4,WMp0lsXbOqM,,,0.6765,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.31, tension=0.323) - 사람 검수 전"
WMp0lsXbOqM.003,WMp0lsXbOqM.003.mp4,WMp0lsXbOqM,,,0.6622,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.27, tension=0.338) - 사람 검수 전"
WOyix7rTgwI.001,WOyix7rTgwI.001.mp4,WOyix7rTgwI,,,0.7442,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.24, tension=0.256) - 사람 검수 전"
WQg0-M4Yn3s.000,WQg0-M4Yn3s.000.mp4,WQg0-M4Yn3s,,,0.6521,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.25, tension=0.348) - 사람 검수 전"
WRz1F6DqmRQ.000,WRz1F6DqmRQ.000.mp4,WRz1F6DqmRQ,,,0.6856,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.314) - 사람 검수 전"
WRz1F6DqmRQ.002,WRz1F6DqmRQ.002.mp4,WRz1F6DqmRQ,,,0.6833,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.22, tension=0.317) - 사람 검수 전"
WRz1F6DqmRQ.004,WRz1F6DqmRQ.004.mp4,WRz1F6DqmRQ,,,0.6713,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.22, tension=0.329) - 사람 검수 전"
WRz1F6DqmRQ.005,WRz1F6DqmRQ.005.mp4,WRz1F6DqmRQ,,,0.6596,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.24, tension=0.340) - 사람 검수 전"
WT1YjeADatU.000,WT1YjeADatU.000.mp4,WT1YjeADatU,,,0.6666,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.27, tension=0.333) - 사람 검수 전"
WT1YjeADatU.001,WT1YjeADatU.001.mp4,WT1YjeADatU,,,0.7874,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.41, tension=0.213) - 사람 검수 전"
WT1YjeADatU.002,WT1YjeADatU.002.mp4,WT1YjeADatU,,,0.6351,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.31, tension=0.365) - 사람 검수 전"
WT1YjeADatU.003,WT1YjeADatU.003.mp4,WT1YjeADatU,,,0.7302,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.26, tension=0.270) - 사람 검수 전"
WTzDOt2GO1M.002,WTzDOt2GO1M.002.mp4,WTzDOt2GO1M,,,0.7279,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.272) - 사람 검수 전"
WTzDOt2GO1M.005,WTzDOt2GO1M.005.mp4,WTzDOt2GO1M,,,0.7163,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.28, tension=0.284) - 사람 검수 전"
WU2_ELn71Rw.000,WU2_ELn71Rw.000.mp4,WU2_ELn71Rw,,,0.8779,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.57, tension=0.122) - 사람 검수 전"
WUNXs4r_xCU.000,WUNXs4r_xCU.000.mp4,WUNXs4r_xCU,,,0.7208,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.27, tension=0.279) - 사람 검수 전"
WUNXs4r_xCU.001,WUNXs4r_xCU.001.mp4,WUNXs4r_xCU,,,0.7313,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.33, tension=0.269) - 사람 검수 전"
WUNXs4r_xCU.002,WUNXs4r_xCU.002.mp4,WUNXs4r_xCU,,,0.7098,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.29, tension=0.290) - 사람 검수 전"
WUNXs4r_xCU.003,WUNXs4r_xCU.003.mp4,WUNXs4r_xCU,,,0.7275,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.273) - 사람 검수 전"
WUNXs4r_xCU.004,WUNXs4r_xCU.004.mp4,WUNXs4r_xCU,,,0.7185,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.29, tension=0.281) - 사람 검수 전"
WWdCfiraNQk.003,WWdCfiraNQk.003.mp4,WWdCfiraNQk,,,0.686,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.29, tension=0.314) - 사람 검수 전"
WYXRdYT4F0Q.003,WYXRdYT4F0Q.003.mp4,WYXRdYT4F0Q,,,0.7285,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.272) - 사람 검수 전"
WZnLayQeIZ0.000,WZnLayQeIZ0.000.mp4,WZnLayQeIZ0,,,0.9022,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.69, tension=0.098) - 사람 검수 전"
WZnLayQeIZ0.005,WZnLayQeIZ0.005.mp4,WZnLayQeIZ0,,,0.9114,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.71, tension=0.089) - 사람 검수 전"
Wa-HX5jP3ew.001,Wa-HX5jP3ew.001.mp4,Wa-HX5jP3ew,,,0.6641,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.336) - 사람 검수 전"
Wa-HX5jP3ew.002,Wa-HX5jP3ew.002.mp4,Wa-HX5jP3ew,,,0.6519,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.22, tension=0.348) - 사람 검수 전"
Wa-HX5jP3ew.003,Wa-HX5jP3ew.003.mp4,Wa-HX5jP3ew,,,0.7313,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.37, tension=0.269) - 사람 검수 전"
Wbd7QufjK_E.002,Wbd7QufjK_E.002.mp4,Wbd7QufjK_E,,,0.6911,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.22, tension=0.309) - 사람 검수 전"
Wby2oMliGz0.000,Wby2oMliGz0.000.mp4,Wby2oMliGz0,,,0.7184,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.282) - 사람 검수 전"
Wby2oMliGz0.002,Wby2oMliGz0.002.mp4,Wby2oMliGz0,,,0.7301,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.33, tension=0.270) - 사람 검수 전"
Wby2oMliGz0.003,Wby2oMliGz0.003.mp4,Wby2oMliGz0,,,0.7188,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.281) - 사람 검수 전"
Wby2oMliGz0.004,Wby2oMliGz0.004.mp4,Wby2oMliGz0,,,0.6816,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.32, tension=0.318) - 사람 검수 전"
Wby2oMliGz0.005,Wby2oMliGz0.005.mp4,Wby2oMliGz0,,,0.7357,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.264) - 사람 검수 전"
Wd0V4MNvqcg.000,Wd0V4MNvqcg.000.mp4,Wd0V4MNvqcg,,,0.6842,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.316) - 사람 검수 전"
