clip_id,file_name,person_id,labeler_a,labeler_b,label_final,note
X9AEEGzWSU8.004,X9AEEGzWSU8.004.mp4,X9AEEGzWSU8,,,0.7153,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.40, tension=0.285) - 사람 검수 전"
XAO4l8Ej-J8.001,XAO4l8Ej-J8.001.mp4,XAO4l8Ej-J8,,,0.75,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.250) - 사람 검수 전"
XB81sertsYU.004,XB81sertsYU.004.mp4,XB81sertsYU,,,0.74,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.260) - 사람 검수 전"
XDwSKV_-Rhc.000,XDwSKV_-Rhc.000.mp4,XDwSKV_-Rhc,,,0.7781,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.28, tension=0.222) - 사람 검수 전"
XFpzukISe6s.001,XFpzukISe6s.001.mp4,XFpzukISe6s,,,0.7052,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.21, tension=0.295) - 사람 검수 전"
XH4rem3vS9w.003,XH4rem3vS9w.003.mp4,XH4rem3vS9w,,,0.6195,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.38, tension=0.381) - 사람 검수 전"
XLKNGnpTO9k.004,XLKNGnpTO9k.004.mp4,XLKNGnpTO9k,,,0.7485,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.39, tension=0.251) - 사람 검수 전"
XNWN7ScxVIA.000,XNWN7ScxVIA.000.mp4,XNWN7ScxVIA,,,0.8533,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.49, tension=0.147) - 사람 검수 전"
XPV4pavXh94.000,XPV4pavXh94.000.mp4,XPV4pavXh94,,,0.8918,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.67, tension=0.108) - 사람 검수 전"
XQ3do4LDFv8.002,XQ3do4LDFv8.002.mp4,XQ3do4LDFv8,,,0.7677,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.41, tension=0.232) - 사람 검수 전"
XQZ5M9oLkXw.000,XQZ5M9oLkXw.000.mp4,XQZ5M9oLkXw,,,0.7684,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.24, tension=0.232) - 사람 검수 전"
XQZ5M9oLkXw.004,XQZ5M9oLkXw.004.mp4,XQZ5M9oLkXw,,,0.8678,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.59, tension=0.132) - 사람 검수 전"
XRoSKIIFp9c.000,XRoSKIIFp9c.000.mp4,XRoSKIIFp9c,,,0.667,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.333) - 사람 검수 전"
XRoSKIIFp9c.001,XRoSKIIFp9c.001.mp4,XRoSKIIFp9c,,,0.6637,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.336) - 사람 검수 전"
XakgMBMmtMQ.003,XakgMBMmtMQ.003.mp4,XakgMBMmtMQ,,,0.7045,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.24, tension=0.295) - 사람 검수 전"
Xauhek9-iKA.000,Xauhek9-iKA.000.mp4,Xauhek9-iKA,,,0.7705,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.33, tension=0.230) - 사람 검수 전"
Xauhek9-iKA.005,Xauhek9-iKA.005.mp4,Xauhek9-iKA,,,0.8297,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.45, tension=0.170) - 사람 검수 전"
XbsA_lCKQLs.000,XbsA_lCKQLs.000.mp4,XbsA_lCKQLs,,,0.6805,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.32, tension=0.320) - 사람 검수 전"
XbsA_lCKQLs.005,XbsA_lCKQLs.005.mp4,XbsA_lCKQLs,,,0.693,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.307) - 사람 검수 전"
XfK7WZ3skUM.002,XfK7WZ3skUM.002.mp4,XfK7WZ3skUM,,,0.7274,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.29, tension=0.273) - 사람 검수 전"
XfUqFt2amrM.001,XfUqFt2amrM.001.mp4,XfUqFt2amrM,,,0.7734,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.227) - 사람 검수 전"
XhgDsQlEnuU.005,XhgDsQlEnuU.005.mp4,XhgDsQlEnuU,,,0.7305,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.29, tension=0.269) - 사람 검수 전"
XndWJ1ieKwY.000,XndWJ1ieKwY.000.mp4,XndWJ1ieKwY,,,0.5821,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.32, tension=0.418) - 사람 검수 전"
XoyQKsK7OtA.001,XoyQKsK7OtA.001.mp4,XoyQKsK7OtA,,,0.7678,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.26, tension=0.232) - 사람 검수 전"
XpY-cxkbYdo.005,XpY-cxkbYdo.005.mp4,XpY-cxkbYdo,,,0.7643,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.37, tension=0.236) - 사람 검수 전"
XtI2ju2a8iM.003,XtI2ju2a8iM.003.mp4,XtI2ju2a8iM,,,0.7401,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.21, tension=0.260) - 사람 검수 전"
XuXhY_SCkNI.005,XuXhY_SCkNI.005.mp4,XuXhY_SCkNI,,,0.7447,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.25, tension=0.255) - 사람 검수 전"
XvV4YdhpC2w.000,XvV4YdhpC2w.000.mp4,XvV4YdhpC2w,,,0.7317,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.30, tension=0.268) - 사람 검수 전"
XvV4YdhpC2w.003,XvV4YdhpC2w.003.mp4,XvV4YdhpC2w,,,0.7021,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.23, tension=0.298) - 사람 검수 전"
XvV4YdhpC2w.005,XvV4YdhpC2w.005.mp4,XvV4YdhpC2w,,,0.7428,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.257) - 사람 검수 전"
Y-YdRocu0os.002,Y-YdRocu0os.002.mp4,Y-YdRocu0os,,,0.77,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.32, tension=0.230) - 사람 검수 전"
Y-_JeJoCjUo.004,Y-_JeJoCjUo.004.mp4,Y-_JeJoCjUo,,,0.7295,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.270) - 사람 검수 전"
Y1LrgyCJtpU.004,Y1LrgyCJtpU.004.mp4,Y1LrgyCJtpU,,,0.7337,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.266) - 사람 검수 전"
Y6iogSmj6FQ.000,Y6iogSmj6FQ.000.mp4,Y6iogSmj6FQ,,,0.8648,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.54, tension=0.135) - 사람 검수 전"
Y6iogSmj6FQ.004,Y6iogSmj6FQ.004.mp4,Y6iogSmj6FQ,,,0.8948,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.65, tension=0.105) - 사람 검수 전"
Y8gv_ZK3w4A.001,Y8gv_ZK3w4A.001.mp4,Y8gv_ZK3w4A,,,0.7241,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.32, tension=0.276) - 사람 검수 전"
Y9wnqLKhNNI.002,Y9wnqLKhNNI.002.mp4,Y9wnqLKhNNI,,,0.7869,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.32, tension=0.213) - 사람 검수 전"
YGrCXe2-fVk.005,YGrCXe2-fVk.005.mp4,YGrCXe2-fVk,,,0.7716,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.26, tension=0.228) - 사람 검수 전"
YHpEi96AY9w.005,YHpEi96AY9w.005.mp4,YHpEi96AY9w,,,0.6948,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.28, tension=0.305) - 사람 검수 전"
YN0Xd70SqEo.000,YN0Xd70SqEo.000.mp4,YN0Xd70SqEo,,,0.7567,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.243) - 사람 검수 전"
YNlhBpVk1tw.003,YNlhBpVk1tw.003.mp4,YNlhBpVk1tw,,,0.7373,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.263) - 사람 검수 전"
YOdKAtXbOoQ.000,YOdKAtXbOoQ.000.mp4,YOdKAtXbOoQ,,,0.8054,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.33, tension=0.195) - 사람 검수 전"
YP7N98ECZaI.000,YP7N98ECZaI.000.mp4,YP7N98ECZaI,,,0.8123,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.38, tension=0.188) - 사람 검수 전"
YPMffqhP0C8.003,YPMffqhP0C8.003.mp4,YPMffqhP0C8,,,0.8168,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.33, tension=0.183) - 사람 검수 전"
YPnuq0tDDqk.001,YPnuq0tDDqk.001.mp4,YPnuq0tDDqk,,,0.7752,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.34, tension=0.225) - 사람 검수 전"
YPnuq0tDDqk.005,YPnuq0tDDqk.005.mp4,YPnuq0tDDqk,,,0.7938,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.37, tension=0.206) - 사람 검수 전"
YSqiT8g7SYM.002,YSqiT8g7SYM.002.mp4,YSqiT8g7SYM,,,0.6822,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.23, tension=0.318) - 사람 검수 전"
YZp79VcnY0w.005,YZp79VcnY0w.005.mp4,YZp79VcnY0w,,,0.6004,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.42, tension=0.400) - 사람 검수 전"
YbdJd16c3eo.002,YbdJd16c3eo.002.mp4,YbdJd16c3eo,,,0.615,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.37, tension=0.385) - 사람 검수 전"
YbxdeEd7wq4.000,YbxdeEd7wq4.000.mp4,YbxdeEd7wq4,,,0.828,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.49, tension=0.172) - 사람 검수 전"
YdxS3f4HXaA.001,YdxS3f4HXaA.001.mp4,YdxS3f4HXaA,,,0.7313,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.269) - 사람 검수 전"
YdxS3f4HXaA.002,YdxS3f4HXaA.002.mp4,YdxS3f4HXaA,,,0.7545,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.246) - 사람 검수 전"
YdxS3f4HXaA.003,YdxS3f4HXaA.003.mp4,YdxS3f4HXaA,,,0.7403,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.27, tension=0.260) - 사람 검수 전"
YdxS3f4HXaA.004,YdxS3f4HXaA.004.mp4,YdxS3f4HXaA,,,0.7489,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.36, tension=0.251) - 사람 검수 전"
Yj36y7ELRZE.003,Yj36y7ELRZE.003.mp4,Yj36y7ELRZE,,,0.7707,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.43, tension=0.229) - 사람 검수 전"
YjXUMygVw7U.004,YjXUMygVw7U.004.mp4,YjXUMygVw7U,,,0.6655,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.32, tension=0.334) - 사람 검수 전"
YocrYFLm4CM.005,YocrYFLm4CM.005.mp4,YocrYFLm4CM,,,0.7066,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.293) - 사람 검수 전"
YqgiL3iN2ak.000,YqgiL3iN2ak.000.mp4,YqgiL3iN2ak,,,0.6336,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.24, tension=0.366) - 사람 검수 전"
YryBLVZgJj0.004,YryBLVZgJj0.004.mp4,YryBLVZgJj0,,,0.7581,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.49, tension=0.242) - 사람 검수 전"
YuoLr4xDvbE.001,YuoLr4xDvbE.001.mp4,YuoLr4xDvbE,,,0.8294,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.30, tension=0.171) - 사람 검수 전"
YuoLr4xDvbE.003,YuoLr4xDvbE.003.mp4,YuoLr4xDvbE,,,0.8397,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.30, tension=0.160) - 사람 검수 전"
Ywfun1LIwOE.000,Ywfun1LIwOE.000.mp4,Ywfun1LIwOE,,,0.7761,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.34, tension=0.224) - 사람 검수 전"
Ywfun1LIwOE.001,Ywfun1LIwOE.001.mp4,Ywfun1LIwOE,,,0.8667,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.51, tension=0.133) - 사람 검수 전"
YygvfVxOWP8.001,YygvfVxOWP8.001.mp4,YygvfVxOWP8,,,0.7647,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.37, tension=0.235) - 사람 검수 전"
YygvfVxOWP8.002,YygvfVxOWP8.002.mp4,YygvfVxOWP8,,,0.7168,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.46, tension=0.283) - 사람 검수 전"
YygvfVxOWP8.004,YygvfVxOWP8.004.mp4,YygvfVxOWP8,,,0.6965,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.42, tension=0.304) - 사람 검수 전"
Z3E1jkaNRKs.004,Z3E1jkaNRKs.004.mp4,Z3E1jkaNRKs,,,0.6086,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.33, tension=0.391) - 사람 검수 전"
Z3E1jkaNRKs.005,Z3E1jkaNRKs.005.mp4,Z3E1jkaNRKs,,,0.6201,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.33, tension=0.380) - 사람 검수 전"
Z3FdUfZLHyw.003,Z3FdUfZLHyw.003.mp4,Z3FdUfZLHyw,,,0.7976,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.34, tension=0.202) - 사람 검수 전"
Z5S5uGXkNuc.000,Z5S5uGXkNuc.000.mp4,Z5S5uGXkNuc,,,0.7955,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.37, tension=0.204) - 사람 검수 전"
Z6Yb7xE4Jb4.001,Z6Yb7xE4Jb4.001.mp4,Z6Yb7xE4Jb4,,,0.7231,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.19, tension=0.277) - 사람 검수 전"
Z6vQQvro86Y.000,Z6vQQvro86Y.000.mp4,Z6vQQvro86Y,,,0.7387,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.36, tension=0.261) - 사람 검수 전"
ZGox7tevC6A.001,ZGox7tevC6A.001.mp4,ZGox7tevC6A,,,0.6795,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.25, tension=0.320) - 사람 검수 전"
ZNRfeL8nPfw.002,ZNRfeL8nPfw.002.mp4,ZNRfeL8nPfw,,,0.7887,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.31, tension=0.211) - 사람 검수 전"
ZNymNgd5EuQ.002,ZNymNgd5EuQ.002.mp4,ZNymNgd5EuQ,,,0.7994,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.32, tension=0.201) - 사람 검수 전"
ZNymNgd5EuQ.005,ZNymNgd5EuQ.005.mp4,ZNymNgd5EuQ,,,0.7138,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.286) - 사람 검수 전"
ZRl_k6DzTeI.002,ZRl_k6DzTeI.002.mp4,ZRl_k6DzTeI,,,0.6704,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.28, tension=0.330) - 사람 검수 전"
ZRrduU1CXqU.000,ZRrduU1CXqU.000.mp4,ZRrduU1CXqU,,,0.7488,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.251) - 사람 검수 전"
ZYrFfvp7_Mo.001,ZYrFfvp7_Mo.001.mp4,ZYrFfvp7_Mo,,,0.6702,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.20, tension=0.330) - 사람 검수 전"
Z_STuUHKQTg.000,Z_STuUHKQTg.000.mp4,Z_STuUHKQTg,,,0.828,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.33, tension=0.172) - 사람 검수 전"
ZaihsIQZCx8.000,ZaihsIQZCx8.000.mp4,ZaihsIQZCx8,,,0.8685,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.49, tension=0.132) - 사람 검수 전"
ZaihsIQZCx8.001,ZaihsIQZCx8.001.mp4,ZaihsIQZCx8,,,0.8267,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.34, tension=0.173) - 사람 검수 전"
ZaihsIQZCx8.005,ZaihsIQZCx8.005.mp4,ZaihsIQZCx8,,,0.8404,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.38, tension=0.160) - 사람 검수 전"
Zb5BstGpJ48.001,Zb5BstGpJ48.001.mp4,Zb5BstGpJ48,,,0.6914,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.26, tension=0.309) - 사람 검수 전"
Zcw2LevK-EY.004,Zcw2LevK-EY.004.mp4,Zcw2LevK-EY,,,0.7164,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.36, tension=0.284) - 사람 검수 전"
Zdz0TqboSNI.001,Zdz0TqboSNI.001.mp4,Zdz0TqboSNI,,,0.6383,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.33, tension=0.362) - 사람 검수 전"
Zdz0TqboSNI.002,Zdz0TqboSNI.002.mp4,Zdz0TqboSNI,,,0.6983,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.28, tension=0.302) - 사람 검수 전"
ZeGT9pSG734.005,ZeGT9pSG734.005.mp4,ZeGT9pSG734,,,0.8312,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.37, tension=0.169) - 사람 검수 전"
ZhPQrqxo2mw.001,ZhPQrqxo2mw.001.mp4,ZhPQrqxo2mw,,,0.7776,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.31, tension=0.222) - 사람 검수 전"
Zi7QHI_5ipU.002,Zi7QHI_5ipU.002.mp4,Zi7QHI_5ipU,,,0.844,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.45, tension=0.156) - 사람 검수 전"
ZoHY-rWJsyw.002,ZoHY-rWJsyw.002.mp4,ZoHY-rWJsyw,,,0.6407,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.20, tension=0.359) - 사람 검수 전"
ZqbJIM7rmO8.004,ZqbJIM7rmO8.004.mp4,ZqbJIM7rmO8,,,0.7117,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.22, tension=0.288) - 사람 검수 전"
ZvxUUh2wN7s.000,ZvxUUh2wN7s.000.mp4,ZvxUUh2wN7s,,,0.7824,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.37, tension=0.218) - 사람 검수 전"
Zwu5Y5r3Lrs.000,Zwu5Y5r3Lrs.000.mp4,Zwu5Y5r3Lrs,,,0.8008,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.30, tension=0.199) - 사람 검수 전"
Zwu5Y5r3Lrs.002,Zwu5Y5r3Lrs.002.mp4,Zwu5Y5r3Lrs,,,0.7865,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.27, tension=0.213) - 사람 검수 전"
Zwu5Y5r3Lrs.004,Zwu5Y5r3Lrs.004.mp4,Zwu5Y5r3Lrs,,,0.8223,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.39, tension=0.178) - 사람 검수 전"
Zwu5Y5r3Lrs.005,Zwu5Y5r3Lrs.005.mp4,Zwu5Y5r3Lrs,,,0.8124,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.31, tension=0.188) - 사람 검수 전"
ZxxRJRz2hf0.001,ZxxRJRz2hf0.001.mp4,ZxxRJRz2hf0,,,0.7218,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.278) - 사람 검수 전"
ZxxRJRz2hf0.005,ZxxRJRz2hf0.005.mp4,ZxxRJRz2hf0,,,0.7199,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.35, tension=0.280) - 사람 검수 전"
_01AyUz9J9I.000,_01AyUz9J9I.000.mp4,_01AyUz9J9I,,,0.6458,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.21, tension=0.354) - 사람 검수 전"
_01AyUz9J9I.003,_01AyUz9J9I.003.mp4,_01AyUz9J9I,,,0.7264,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.27, tension=0.274) - 사람 검수 전"
_0bg1TLPP-I.003,_0bg1TLPP-I.003.mp4,_0bg1TLPP-I,,,0.8148,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.41, tension=0.185) - 사람 검수 전"
_2DSmy36OEM.000,_2DSmy36OEM.000.mp4,_2DSmy36OEM,,,0.7324,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.29, tension=0.268) - 사람 검수 전"
_2DSmy36OEM.005,_2DSmy36OEM.005.mp4,_2DSmy36OEM,,,0.7449,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.22, tension=0.255) - 사람 검수 전"
_5ltHlmGvq8.000,_5ltHlmGvq8.000.mp4,_5ltHlmGvq8,,,0.7183,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.32, tension=0.282) - 사람 검수 전"
_65KGQpiabs.000,_65KGQpiabs.000.mp4,_65KGQpiabs,,,0.626,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.31, tension=0.374) - 사람 검수 전"
_7s27dUoYVg.004,_7s27dUoYVg.004.mp4,_7s27dUoYVg,,,0.7596,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.43, tension=0.240) - 사람 검수 전"
_G3kw9HwCqY.001,_G3kw9HwCqY.001.mp4,_G3kw9HwCqY,,,0.6325,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.26, tension=0.368) - 사람 검수 전"
_GFregyrwfo.000,_GFregyrwfo.000.mp4,_GFregyrwfo,,,0.6663,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.20, tension=0.334) - 사람 검수 전"
_IQX3zjINy4.003,_IQX3zjINy4.003.mp4,_IQX3zjINy4,,,0.7408,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.46, tension=0.259) - 사람 검수 전"
_IS6GFmQYj4.001,_IS6GFmQYj4.001.mp4,_IS6GFmQYj4,,,0.7626,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Surprise 0.31, tension=0.237) - 사람 검수 전"
_IS6GFmQYj4.005,_IS6GFmQYj4.005.mp4,_IS6GFmQYj4,,,0.7035,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.31, tension=0.296) - 사람 검수 전"
_Q4wOgixh7E.003,_Q4wOgixh7E.003.mp4,_Q4wOgixh7E,,,0.6965,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Anger 0.25, tension=0.303) - 사람 검수 전"
_QXI4n_FRN4.000,_QXI4n_FRN4.000.mp4,_QXI4n_FRN4,,,0.7173,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.26, tension=0.283) - 사람 검수 전"
_QXI4n_FRN4.002,_QXI4n_FRN4.002.mp4,_QXI4n_FRN4,,,0.6543,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Disgust 0.19, tension=0.346) - 사람 검수 전"
_QXI4n_FRN4.003,_QXI4n_FRN4.003.mp4,_QXI4n_FRN4,,,0.5925,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.25, tension=0.407) - 사람 검수 전"
_RfHkyf68Zs.000,_RfHkyf68Zs.000.mp4,_RfHkyf68Zs,,,0.7942,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.28, tension=0.206) - 사람 검수 전"
_TbRQa4InvM.004,_TbRQa4InvM.004.mp4,_TbRQa4InvM,,,0.8002,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.47, tension=0.200) - 사람 검수 전"
_UnoRkHkYB8.004,_UnoRkHkYB8.004.mp4,_UnoRkHkYB8,,,0.7199,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.36, tension=0.280) - 사람 검수 전"
_VsE38xSmdM.003,_VsE38xSmdM.003.mp4,_VsE38xSmdM,,,0.868,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.56, tension=0.132) - 사람 검수 전"
_ZAqTHlu2ts.000,_ZAqTHlu2ts.000.mp4,_ZAqTHlu2ts,,,0.614,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Sadness 0.26, tension=0.386) - 사람 검수 전"
_ZAqTHlu2ts.002,_ZAqTHlu2ts.002.mp4,_ZAqTHlu2ts,,,0.6158,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.25, tension=0.384) - 사람 검수 전"
_ZAqTHlu2ts.003,_ZAqTHlu2ts.003.mp4,_ZAqTHlu2ts,,,0.6301,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Fear 0.25, tension=0.370) - 사람 검수 전"
_fFmEyvWgfA.001,_fFmEyvWgfA.001.mp4,_fFmEyvWgfA,,,0.8545,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.51, tension=0.146) - 사람 검수 전"
_fJcW5234bY.001,_fJcW5234bY.001.mp4,_fJcW5234bY,,,0.788,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.25, tension=0.212) - 사람 검수 전"
_fJcW5234bY.003,_fJcW5234bY.003.mp4,_fJcW5234bY,,,0.8275,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Happiness 0.38, tension=0.172) - 사람 검수 전"
_g3M_MoFIvA.000,_g3M_MoFIvA.000.mp4,_g3M_MoFIvA,,,0.7236,"EMO-AffectNet pseudo-label (teacher=Aff-Wild2, top=Neutral 0.21, tension=0.276) - 사람 검수 전"
